id,text_clean,polarization
eng_e68b430ae33d9b89c3a6c8796155517a,elon musk deep state agent accord elon musk open substack compubthebulwa,1
eng_9321bec8723efa6a6e7e95b7b6a4b6a2,elon musk platform help create base around anti immigration policy hat immigration,1
eng_7b3f143b12003c94acaec63c6daabe85,elon must investigate election interference influence spread misinformation lie,1
eng_286bde66f695e78ced049fb6f8c48ce7,ethnic cleanse gaza east jerusalem wapo st3vuejnr,1
eng_94dd37dce9f92bcf7ceb24c55570f49b,ethnic cleanse civil war folk instigate,1
eng_63bce3705d487f905c0b5a3eb09076d7,evangelical christian dangerous stable jewish state anyone else change mind,1
eng_1af0cb8399a3d246fc5ad4b471bec4c7,even low iq know elect fraudulently november 3rd rig election,1
eng_bd73001e66e39fd3b7b9b05efccbd9d4,even second butt kick gop leader rather inflict,1
eng_e56ba3329a796030952e357027a8a15e,even election fraud could not stop,1
eng_dc8a950cefe3e2c231b3ee03cb35880d,exactly tamp big tech election interference level play field,1
eng_5d9c0d16daeec0c4da12344baae4ceb4,example january 6th 34 count conviction corruption impeachment first corruption indictment corruption propaganda impeachment 2 corruption pardon 16 criminal dirty politician musk finance election nazi sympathizer rapist etc etc etc,1
eng_9f94e75a12c5ebd077fc303084707a6a,fact also bite madden someone own 15 gun claim second amendment right remove buy one gun every thirty day not buy magazine ten round,1
eng_3a1df33f750bda020eea1adb8f920255,false israel use palestinian human shield never use palestinian human shield dispute journalist israel kill,1
eng_4dd83f9fc4a42ce62f20ae985dd24797,fancy hehim decide gender ideology take priority victim womens right law,1
eng_89990afafb04a8ef97491135615bb2eb,fascist side fascist really surprised,1
eng_ea4883f3af80342fbac096ae921d51fe,fck give socialism farm aid farmer vote government help vote trump republican let pull bootstrap,1
eng_640180bb71a8c2dd9c6dd6b384c2bf08,fck joe biden arrest joe biden treason,1
eng_f913ff09a56e65a57ab0c3833f04d5ef,feel like yacines complex uniquely bizarre combination reaction canadian multiculturalism selfloathing compound outsider,1
eng_c718a99f03330507eb91918f91e2eaf1,feministsky feminism liberalsky resist notgoingback fuckcapitalism capitalism,1
eng_face0db614834c005d03b3f41a56a317,find west bank settler gf,1
eng_1c7fcccdadab293830c52a4849405928,fine form propaganda see awhile,1
eng_5232f29e9007e8a1080a66a34bde752b,firework last night like gaza strip man,1
eng_8793d1c1b144f62d5bc7bf9434077e0a,flyer hamas hostage place outside muslim prayer room,1
eng_6f1ec91ee7b6cb777e9796598fb44098,nimbys anti immigration folk would,1
eng_3b346a8e85d661ff2f35c5a6056f6518,fox not news network propaganda,1
eng_9060ac0c66895d1d61a1a7a0ccca08ee,friendly reminder mike penny may exhibit spine today always continue piece shit,1
eng_95f3fab2fd0ba4e79e296c973945537f,gaza u politics deepfake video spread misinformation,1
eng_929d8367eb40b3458c06e163a381bf7f,southern extreme right conservative perspective exist,1
eng_32c5c34fcd770aec7358d6476b58b4e7,front page news nytimes let u save country putin fvx sake not main stream news side america russian aggression manipulation sheesh,1
eng_6d923c74ac811c7af8dbf5aa0d6f0fe2,fun fact vote pedoprez eliminate southern border security,1
eng_9e2d7675f633f21ac88a9126986660bf,funny lot people hate jew seem insist use woman child human shield dare call jew coward,1
eng_5fca1ee9da92fa03cdd9d68b95f02cbf,gender ideology new state sponsor religion,1
eng_80e9dc6697bf49e44126fcfa4aa62cc2,golan syria israeli military occupation illigal american supporting israel,1
eng_a7bc1957b80b17719f384089d8462311,good riddance twitter facebook master fake news,1
eng_682565c926c1d8f01c5418ee6e7cf0d5,good deeply flaw like zionism,1
eng_da9bcc14b14558160949512d428e474a,gop no backbone,1
eng_8013c66bcc59b65a0c70095c9653b8d7,gosh want punch fascist,1
eng_cf82a967319e72b5f5a39256781a4e63,gut feel d already electoral college,1
eng_ca881ac98fc39a10e272e2dc881aa2f5,guy not touch boobs likely extreme right wing,1
eng_1bf4b4ddc1cd5ff2fbb12679d520f1cd,cnn blame ukraine invasion trump yet,1
eng_d9040a39951eb6476b38fec51abd00aa,israel consider not genocidal apartheid state stop mow lawn no,1
eng_913ec190bac425881c0270b9bb5305a8,love putin reason check putin playbook,1
eng_66489966f6afd0f0093411d3704e3170,wields control people u via money bribe day bribe outlaw day u regain full independence immediately fix problem nra big oil bank chemical company food company etc,1
eng_46cb50f8408c4d3d51cddfa16151dd87,would stand frump not allow take office insurrection,1
eng_3f9aecd03b7580166b29505dac55aef7,would steal election consequence,1
eng_79193c5cd1384d90d8b8615d434674d6,healthy propaganda heal propaganda turningliberating propaganda change materialsurfaceexchange change exchange,1
eng_66af96b60ba0164b55c97cbd0ffd0a5e,hello u deep state past 28h must surely cue know act er hello deep state oh,1
eng_9c06308e8eb40608fd3902364694257f,he lie try control narrative document zionists west bank,1
eng_8f427693747c483c48b3008112eb3056,he not support ethnic cleansing gtfoh shit,1
eng_61297a01c59366397156825e8bc35e38,whole political career base xenophobia utter charlatan,1
eng_20115f582dfd043c5f153fe27dd9c751,hold iron dome funding not thing want israeli civilian massacre would also withhold iron dome funding iron dome encourages israeli government behave reckless irresponsible manner,1
eng_11d48a3c0a42a7ec34676b8c7bd1d6da,hope blue state worst case contingency secession may not legal care anymore right,1
eng_44166f10ddc7f75d2f7b517a25d7f82c,hopefully texas remove dead voter registration not look no 2020 election,1
eng_32fa51d5068c66e188885b8c7d675191,house republicans plot impeachment judge block trump doge hill,1
eng_3984f32ad12b85c316636a170c49210d,mike penny even thing,1
eng_5e935cdabc2becdc3c13dd9fd8ab24a6,many not vote knew vote would not matter state blue vote meaningless state deep red time ditch electoral college onepersononevote,1
eng_64c7eff8e993d9330220b02e4d200be4,superstar silently propagate extreme right wing politics movie,1
eng_2ec117491d8464414a8f726ffd07bd42,would feel mass deportation sperm,1
eng_68e4c856d161421faf794d35c41aac95,human shield protest overthinking,1
eng_f95325fd9404bc49f3bf7bfd15609c52,agree take back blue state first,1
eng_5fd937578fe2f6d274f6ac5e77612620,agree chinese propaganda,1
eng_f608c344ed930a9ef4befa9a77f02779,agree gaza apartheid state nazi type leader,1
eng_178532dec8c5e99c00ad83a5f6f660ff,100 anti immigration bring anti black view crime drug,1
eng_3fad6ff3bc1e061cc1f79c1898e6dd32,boycott msnbc stop talk swell anus genitals,1
eng_5d28da9bdf52351d51cf85b13b9ac0d4,ok open bigot not leadership weep iron dome funding pass opposes israel existence would nice one party without people openly hate jew leadership,1
eng_8928563337962d9f891ef2dd3401887d,inspire genocide wunna genocide motherfucker,1
eng_c7f07a0a2c0f0fa1e087793626168103,bet do naz bear next special operation denazification siberia,1
eng_7a62a818d897ce07c4656a5ee42a49df,excuse ethnic cleanse draw line homophobia,1
eng_fddc1ec926005381d8a9729bda8cd0da,heard say voter fraud,1
eng_3c2f1bb1e91ecc41f74bf887e0ec1c3b,israel apartheid state run terrorist regime,1
eng_4c9e3803ffc06d84080b0b843bd78477,not call evangelical anymore vought confirm id rather not associate wheaton college either christian nationalism antichrist friend,1
eng_26150b2b97aa5df546a2603780464fb0,not want grow dynamic relationship apartheid state kathy,1
eng_ae7541eca76b65d6436ab73eba707fee,doubt border security would let enter country,1
eng_0c730b3379c11a2ea27926e2d6131045,guess constitution no longer effect except course holy second amendment,1
eng_ce037934e9c48dad2ad517f22d8d6017,join get x rig expose total racist extreme right wing ideology,1
eng_9572873ed27dbd41bbb9df2317767e21,hope monkeypox virus soon spread apartheid state,1
eng_9aa383072cf302510d7e39c8134f825c,imagine impeachment january 2027 midterm optimist,1
eng_5da3fb51a87bd3b4129af8ad9e8ca574,sign petition investigate x elon musk election interference sign leadnow cacampaignsel,1
eng_40fba5d366742ee693d5763fa45d753c,think war terrorism pretty much russia denazification,1
eng_74fe79f7f6aa73cba22f807175119ba7,live nc watch thom tillis lie regularly constituent receive million dollar nra fund campaign fake hop nc see enough much good job inform people recent diplorable act hegseth sil,1
eng_4575e0a56169eee196ee58033019712f,noticed farm kid human shield put shoulder everywhere new kid every day make biological human shield pleasure fram concubine make human shield bet installs brain chip control,1
eng_41b9b31adb56e00607bed3cc230e1cca,request commit election interference,1
eng_abda73dae820a8815e26a55aecde45b6,want back side anti israeli anti jewish coalition congress cry iron dome fund,1
eng_2150d157752a0fcf1339e5cffade37d7,somehow feel elon musk run restaurant empire would suddenly zero concern volume asylum seeker enter u,1
eng_d04578ea73cb43654953cfe4fcce7d19,think deal literally second amendment misunderstand,1
eng_7ed6a4cc1529dbb709066269e2f8f3a9,think folk side claim israel hold high standard therefore antisemitism happen jewish state,1
eng_44ebc6e6ca857b31414037a4acd42f03,vote ran hard leave police hat illegal immigration support mumble bumble dumbass,1
eng_65466d5939e6fa283cd925e8c899284c,want democrat democrats not corporate lapdog yellow dog indeed,1
eng_88267dd47bed66e24ee9395a2373becf,never understand people see anything insurrection lead trump saw tv live happen,1
eng_e3891caa75404e999530c464186b7099,use every tool disposal protect country trump litigate defend voting right no case leave bring speak authoritarianism last breath not back never obey defiantly marc elia,1
eng_3de2aa14904c801c2e06757a1f7b6e8c,wonder immigrant advocate shut american government include negative impact border security coast guard construe treason hence basis deportation,1
eng_26848b86c6ec7267eff4add286930e56,ice problem please no ice,1
eng_8c8afdb0d733f059d1f88ebe791e2b39,id commit war crime guy,1
eng_5bbb0f19ea36d62b10596fb5ee1222fd,ideology islamic nationalism syncretic characteristic,1
eng_aca47fb24001de4d9c0b288aca718e84,donald trump friend enemy donald trump enemy,1
eng_25581d14bfade4f8219cdb1e05d3a402,love refugee much not bring refugee israel,1
eng_19dfc38621da189780cee86d07e0abb4,israel not want tel aviv hit missile not genocidal apartheid state,1
eng_4be401b21e7f1eb1805d8566c513f441,afu not use resident human shield few civilian would die,1
eng_5ad0335814c70e063576a067f5d1bffb,support ukrainian nazi also support altright ukraine,1
eng_6626c8dc405616da1060cbd55ca3370f,liberal defend pedophilia part liberal agenda need reread let sink,1
eng_8836fa27de47043e998f39269dfc7aa0,not like call christian nationalist stop promote christian nationalism not sign american uniteds pledge affirm support churchstate separation now time,1
eng_155bf88391440eafdcfd45f0e4194f2a,vote trump tax cut gas price care sell soul voted trump racism antilgbtq right antiwoman right not soul,1
eng_7e2272496d2bff4d92fabf71aa893a40,wonder maga voter support president despite lie crime trample constitution promotion white nationalism make truly feel like gain something personally,1
eng_6ba24af4bf3d36e41f68e3d079c42de5,illegal immigration hurt work class people people color illegal immigrant return home country,1
eng_1609a7e797e718ee5907defd130c7261,illegal immigration would stop quickly jailed employer work law,1
eng_5d4d1bfca0275b2dbfe174d5a63e0675,cancel wake mob arm robbery,1
eng_258c393d8f67bbd978d82aa59c974e2f,silence wake mob,1
eng_88874939e5da3e0a102b4f6f030b4fb2,go start act like trumpies act biden office trump not president steal election trump cheat election,1
eng_988ba1e632dd327b7367107a2681df34,really surprised lack protest least not hear everyone capitol million scream recount,1
eng_351d3d1661e445f84f20cd90af62110f,try say leave irrelevant campaign marginalize leave early really bad leave needs baseline liberalism expand overton window leftward face collective punishment right extinguish progress altogether,1
eng_725376b7deb2b678ba708f5c9e86c841,imagine blame israel instead hamas,1
eng_2f764e2db995e29da3dabee9db02e446,gaza no underground railroad liberate hostage tunnel keep prisoner apartheid state harbor hostage taker,1
eng_9e4492903676892c7e90f86bd4da2933,marketplace idea conservative value dog shit pass steak lobster,1
eng_09904f06814ca911b045ec746ac554ee,tx gov state try scare undocasylum seeker imply rap bsky appprofilekayl,1
eng_ee739658ee6f2bc3dab7f0ffc25cc036,indigenous makeup every nation let u start nation harm multiculturalism race mix nearly saw native culture language eradicate pacific island nation kingdom hawaii kingdom tahiti,1
eng_f7ccae1af39859518c662a318eee75ad,insurrection insurrection send rcmp killer pony,1
eng_db3cf77287f98dce862c524c89ad3ff0,iron dome new nickname,1
eng_f7f9026c523478d33e0e7d2f07b97dc5,ironic idf become new nazi,1
eng_237d0748658287b40f9915e7d6de18c6,anyone go tell orange man canada 51st state not need no border security,1
eng_490ebd41a945f7953ed479d106d7f730,help russianazi deportation,1
eng_fb6ce5e160d0071f70b84428734a9e77,late excuse bidens open border,1
eng_97407d85f10dea41f6c776b3df9b043d,actually mike penny actual republican prepare tell truth ready point emperor no clothes,1
eng_cba9dcbf794427416b70d8d478cfdec8,not socialism not like socialism,1
eng_165dded8053a3e2c4e37f0301c9fa4ca,israel isisnt inherently jewish state goodbad,1
eng_348c6653bd68adc92745cf3a58079274,israel russia netanyahu putin genocidal ethnic cleansing genocide ethniccleansing,1
eng_1e16fa711438df602118077651e9fe24,israel jewish state not secular one ireland secular state not catholic christian one also word,1
eng_2a94569bfa1f9c3862e78d4037b425ca,israel not jewish state israeli state israeli whether ethnic jewish origin not no state judea want state palestine population falsely claim outnumbers jew,1
eng_0c43cd27774350dc5f8f9ca9364321a8,israhell propaganda would say ukrainian fighter use civilian human shield,1
eng_53305f7766e99dc3ecc22c58d9bb38ea,right thing push back every turn wake mob,1
eng_c393affcda2004cb5b56c87e90ca502b,follow decade dehumanise palestinian israelis government institutionalise racism apartheid state enable today ethnic cleanse genocide,1
eng_4fd621ca00199d8b4ccfed404388699b,100 fault hamas death use kid human shield hide bomb missile hospital kid bed monster,1
eng_84ef923b264483c35fede32cf29c6bee,take fascist endorse fascist,1
eng_d8dd0e0713c904bdd66680b7bc8063a7,rig no doubt republican always cheat much suppression black brown vote happen every time much bad skylink hook swing state see hook ups crash election,1
eng_7a9da9a20af315503abbbead4bab1fa7,hit rural area red state hardest fool still support,1
eng_4d472ef1c8698ce9f5314c4e981a3f66,kind funny joke everyone could stop social justice warrior second,1
eng_abf4d40839816e0abe3f44e7ee75fe6e,basically inspiration theft side help xenophobia,1
eng_e6305f2db54c18c0bb4c726f3898be1f,master uk police politician not like pro palestine protestors,1
eng_345fec2f8ec08fe3dea14c1bbe9ead15,call notinventedhere syndrome word technical form xenophobia,1
eng_7e428780a79c97c3962859653d5ab4fc,no coincidence today progressive policy open air drug market hmmmm,1
eng_b69779b85257a3093d48e15448ada0f4,not begin ukraine invasion catch not catch much thebeginning,1
eng_eb24cd364c31bf1b305629d94fb31dc1,not radical leave mitch no radical leave majority,1
eng_56385f6a1974b0546b183ac582ae71e3,populism dan populism confuse sex yeti minion parrot get brexit do,1
eng_0348ffa779cc08854b0a98e4a30a7c21,eternal narrative dovetail neatly fear racism xenophobia peddling,1
eng_f9de2f850b15d6b927c92a7b13c97858,favourite azov battalion murder civilian use human shield,1
eng_ba806b847681e0d2c4bf4d33402bdc66,jew need atheistic multiculturalism order hide,1
eng_927010e33891748214d4e0eff7d3baaa,jew promote faith respect zionism wave flag,1
eng_e16b24e961442167b20ffc8de1782a6b,joe biden kamala control zionist,1
eng_052b43d2a30812271ebbfdae2d63c909,joe biden joe biden alone cause inflation,1
eng_364993d8ba5f99ec4982cd9ae3109cf2,gender ideology reckon want biology lesson,1
